,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
23315,MI,2019,5.0,Number of Drug Overdose Deaths,2460,Michigan,5 2019
23327,MI,2019,11.0,Number of Drug Overdose Deaths,2373,Michigan,11 2019
23336,MI,2019,10.0,Number of Drug Overdose Deaths,2346,Michigan,10 2019
23347,MI,2019,9.0,Number of Drug Overdose Deaths,2338,Michigan,9 2019
23363,MI,2020,4.0,Number of Drug Overdose Deaths,2451,Michigan,4 2020
23373,MI,2020,8.0,Number of Drug Overdose Deaths,2717,Michigan,8 2020
23384,MI,2020,12.0,Number of Drug Overdose Deaths,2750,Michigan,12 2020
23394,MI,2020,2.0,Number of Drug Overdose Deaths,2388,Michigan,2 2020
23411,MI,2020,1.0,Number of Drug Overdose Deaths,2360,Michigan,1 2020
23420,MI,2020,7.0,Number of Drug Overdose Deaths,2672,Michigan,7 2020
23434,MI,2020,6.0,Number of Drug Overdose Deaths,2638,Michigan,6 2020
23444,MI,2020,3.0,Number of Drug Overdose Deaths,2409,Michigan,3 2020
23455,MI,2020,5.0,Number of Drug Overdose Deaths,2538,Michigan,5 2020
23466,MI,2020,11.0,Number of Drug Overdose Deaths,2720,Michigan,11 2020
23477,MI,2020,10.0,Number of Drug Overdose Deaths,2746,Michigan,10 2020
23495,MI,2020,9.0,Number of Drug Overdose Deaths,2721,Michigan,9 2020
23507,MI,2021,4.0,Number of Drug Overdose Deaths,2950,Michigan,4 2021
23516,MI,2021,8.0,Number of Drug Overdose Deaths,2945,Michigan,8 2021
23525,MI,2021,12.0,Number of Drug Overdose Deaths,3092,Michigan,12 2021
23539,MI,2021,2.0,Number of Drug Overdose Deaths,2820,Michigan,2 2021
23550,MI,2021,1.0,Number of Drug Overdose Deaths,2817,Michigan,1 2021
23567,MI,2021,7.0,Number of Drug Overdose Deaths,2886,Michigan,7 2021
23578,MI,2021,6.0,Number of Drug Overdose Deaths,2875,Michigan,6 2021
23587,MI,2021,3.0,Number of Drug Overdose Deaths,2889,Michigan,3 2021
23602,MI,2021,5.0,Number of Drug Overdose Deaths,2899,Michigan,5 2021
23612,MI,2021,11.0,Number of Drug Overdose Deaths,3063,Michigan,11 2021
23626,MI,2021,10.0,Number of Drug Overdose Deaths,3007,Michigan,10 2021
23637,MI,2021,9.0,Number of Drug Overdose Deaths,2986,Michigan,9 2021
23645,MI,2022,4.0,Number of Drug Overdose Deaths,2975,Michigan,4 2022
23659,MI,2022,8.0,Number of Drug Overdose Deaths,2714,Michigan,8 2022
23668,MI,2022,2.0,Number of Drug Overdose Deaths,3100,Michigan,2 2022
23682,MI,2022,1.0,Number of Drug Overdose Deaths,3092,Michigan,1 2022
23693,MI,2022,7.0,Number of Drug Overdose Deaths,2801,Michigan,7 2022
23711,MI,2022,6.0,Number of Drug Overdose Deaths,2839,Michigan,6 2022
23719,MI,2022,3.0,Number of Drug Overdose Deaths,3050,Michigan,3 2022
23735,MI,2022,5.0,Number of Drug Overdose Deaths,2897,Michigan,5 2022
23741,MN,2015,4.0,Number of Drug Overdose Deaths,541,Minnesota,4 2015
23758,MN,2015,8.0,Number of Drug Overdose Deaths,563,Minnesota,8 2015
23761,MN,2015,12.0,Number of Drug Overdose Deaths,592,Minnesota,12 2015
23782,MN,2015,2.0,Number of Drug Overdose Deaths,523,Minnesota,2 2015
23795,MN,2015,1.0,Number of Drug Overdose Deaths,530,Minnesota,1 2015
23807,MN,2015,7.0,Number of Drug Overdose Deaths,549,Minnesota,7 2015
23815,MN,2015,6.0,Number of Drug Overdose Deaths,544,Minnesota,6 2015
23825,MN,2015,3.0,Number of Drug Overdose Deaths,529,Minnesota,3 2015
23841,MN,2015,5.0,Number of Drug Overdose Deaths,550,Minnesota,5 2015
23847,MN,2015,11.0,Number of Drug Overdose Deaths,588,Minnesota,11 2015
23865,MN,2015,10.0,Number of Drug Overdose Deaths,586,Minnesota,10 2015
23868,MN,2015,9.0,Number of Drug Overdose Deaths,574,Minnesota,9 2015
23887,MN,2016,4.0,Number of Drug Overdose Deaths,627,Minnesota,4 2016
23902,MN,2016,8.0,Number of Drug Overdose Deaths,649,Minnesota,8 2016
23907,MN,2016,12.0,Number of Drug Overdose Deaths,664,Minnesota,12 2016
23923,MN,2016,2.0,Number of Drug Overdose Deaths,631,Minnesota,2 2016
23938,MN,2016,1.0,Number of Drug Overdose Deaths,607,Minnesota,1 2016
23947,MN,2016,7.0,Number of Drug Overdose Deaths,645,Minnesota,7 2016
23962,MN,2016,6.0,Number of Drug Overdose Deaths,649,Minnesota,6 2016
23973,MN,2016,3.0,Number of Drug Overdose Deaths,626,Minnesota,3 2016
23984,MN,2016,5.0,Number of Drug Overdose Deaths,631,Minnesota,5 2016
23995,MN,2016,11.0,Number of Drug Overdose Deaths,654,Minnesota,11 2016
24009,MN,2016,10.0,Number of Drug Overdose Deaths,638,Minnesota,10 2016
24021,MN,2016,9.0,Number of Drug Overdose Deaths,647,Minnesota,9 2016
24034,MN,2017,4.0,Number of Drug Overdose Deaths,668,Minnesota,4 2017
24047,MN,2017,8.0,Number of Drug Overdose Deaths,698,Minnesota,8 2017
24059,MN,2017,12.0,Number of Drug Overdose Deaths,728,Minnesota,12 2017
24069,MN,2017,2.0,Number of Drug Overdose Deaths,652,Minnesota,2 2017
24083,MN,2017,1.0,Number of Drug Overdose Deaths,655,Minnesota,1 2017
24094,MN,2017,7.0,Number of Drug Overdose Deaths,686,Minnesota,7 2017
24101,MN,2017,6.0,Number of Drug Overdose Deaths,685,Minnesota,6 2017
24117,MN,2017,3.0,Number of Drug Overdose Deaths,664,Minnesota,3 2017
24130,MN,2017,5.0,Number of Drug Overdose Deaths,676,Minnesota,5 2017
24141,MN,2017,11.0,Number of Drug Overdose Deaths,729,Minnesota,11 2017
24152,MN,2017,10.0,Number of Drug Overdose Deaths,727,Minnesota,10 2017
24158,MN,2017,9.0,Number of Drug Overdose Deaths,720,Minnesota,9 2017
24176,MN,2018,4.0,Number of Drug Overdose Deaths,698,Minnesota,4 2018
24190,MN,2018,8.0,Number of Drug Overdose Deaths,670,Minnesota,8 2018
24203,MN,2018,12.0,Number of Drug Overdose Deaths,639,Minnesota,12 2018
24214,MN,2018,2.0,Number of Drug Overdose Deaths,719,Minnesota,2 2018
24226,MN,2018,1.0,Number of Drug Overdose Deaths,718,Minnesota,1 2018
24237,MN,2018,7.0,Number of Drug Overdose Deaths,687,Minnesota,7 2018
24250,MN,2018,6.0,Number of Drug Overdose Deaths,677,Minnesota,6 2018
24262,MN,2018,3.0,Number of Drug Overdose Deaths,713,Minnesota,3 2018
24275,MN,2018,5.0,Number of Drug Overdose Deaths,690,Minnesota,5 2018
24287,MN,2018,11.0,Number of Drug Overdose Deaths,641,Minnesota,11 2018
24294,MN,2018,10.0,Number of Drug Overdose Deaths,644,Minnesota,10 2018
24304,MN,2018,9.0,Number of Drug Overdose Deaths,644,Minnesota,9 2018
24316,MN,2019,4.0,Number of Drug Overdose Deaths,675,Minnesota,4 2019
24330,MN,2019,8.0,Number of Drug Overdose Deaths,741,Minnesota,8 2019
24346,MN,2019,12.0,Number of Drug Overdose Deaths,788,Minnesota,12 2019
24358,MN,2019,2.0,Number of Drug Overdose Deaths,658,Minnesota,2 2019
24362,MN,2019,1.0,Number of Drug Overdose Deaths,665,Minnesota,1 2019
24381,MN,2019,7.0,Number of Drug Overdose Deaths,721,Minnesota,7 2019
24394,MN,2019,6.0,Number of Drug Overdose Deaths,708,Minnesota,6 2019
24402,MN,2019,3.0,Number of Drug Overdose Deaths,650,Minnesota,3 2019
24419,MN,2019,5.0,Number of Drug Overdose Deaths,690,Minnesota,5 2019
24431,MN,2019,11.0,Number of Drug Overdose Deaths,769,Minnesota,11 2019
24440,MN,2019,10.0,Number of Drug Overdose Deaths,767,Minnesota,10 2019
24451,MN,2019,9.0,Number of Drug Overdose Deaths,753,Minnesota,9 2019
24467,MN,2020,4.0,Number of Drug Overdose Deaths,858,Minnesota,4 2020
24477,MN,2020,8.0,Number of Drug Overdose Deaths,976,Minnesota,8 2020
24488,MN,2020,12.0,Number of Drug Overdose Deaths,1065,Minnesota,12 2020
24498,MN,2020,2.0,Number of Drug Overdose Deaths,791,Minnesota,2 2020
24515,MN,2020,1.0,Number of Drug Overdose Deaths,782,Minnesota,1 2020
24524,MN,2020,7.0,Number of Drug Overdose Deaths,937,Minnesota,7 2020
24538,MN,2020,6.0,Number of Drug Overdose Deaths,919,Minnesota,6 2020
24548,MN,2020,3.0,Number of Drug Overdose Deaths,827,Minnesota,3 2020
24559,MN,2020,5.0,Number of Drug Overdose Deaths,905,Minnesota,5 2020
24570,MN,2020,11.0,Number of Drug Overdose Deaths,1040,Minnesota,11 2020
24581,MN,2020,10.0,Number of Drug Overdose Deaths,1015,Minnesota,10 2020
24599,MN,2020,9.0,Number of Drug Overdose Deaths,994,Minnesota,9 2020
24611,MN,2021,4.0,Number of Drug Overdose Deaths,1190,Minnesota,4 2021
24620,MN,2021,8.0,Number of Drug Overdose Deaths,1250,Minnesota,8 2021
24629,MN,2021,12.0,Number of Drug Overdose Deaths,1344,Minnesota,12 2021
24643,MN,2021,2.0,Number of Drug Overdose Deaths,1139,Minnesota,2 2021
24654,MN,2021,1.0,Number of Drug Overdose Deaths,1106,Minnesota,1 2021
24671,MN,2021,7.0,Number of Drug Overdose Deaths,1223,Minnesota,7 2021
24682,MN,2021,6.0,Number of Drug Overdose Deaths,1186,Minnesota,6 2021
24691,MN,2021,3.0,Number of Drug Overdose Deaths,1178,Minnesota,3 2021
24706,MN,2021,5.0,Number of Drug Overdose Deaths,1184,Minnesota,5 2021
24716,MN,2021,11.0,Number of Drug Overdose Deaths,1325,Minnesota,11 2021
24730,MN,2021,10.0,Number of Drug Overdose Deaths,1297,Minnesota,10 2021
24741,MN,2021,9.0,Number of Drug Overdose Deaths,1277,Minnesota,9 2021
24749,MN,2022,4.0,Number of Drug Overdose Deaths,1334,Minnesota,4 2022
24763,MN,2022,8.0,Number of Drug Overdose Deaths,1349,Minnesota,8 2022
24772,MN,2022,2.0,Number of Drug Overdose Deaths,1360,Minnesota,2 2022
24786,MN,2022,1.0,Number of Drug Overdose Deaths,1361,Minnesota,1 2022
24797,MN,2022,7.0,Number of Drug Overdose Deaths,1362,Minnesota,7 2022
24815,MN,2022,6.0,Number of Drug Overdose Deaths,1378,Minnesota,6 2022
24823,MN,2022,3.0,Number of Drug Overdose Deaths,1350,Minnesota,3 2022
24839,MN,2022,5.0,Number of Drug Overdose Deaths,1343,Minnesota,5 2022
24845,MO,2015,4.0,Number of Drug Overdose Deaths,1072,Missouri,4 2015
24862,MO,2015,8.0,Number of Drug Overdose Deaths,1070,Missouri,8 2015
24865,MO,2015,12.0,Number of Drug Overdose Deaths,1087,Missouri,12 2015
24886,MO,2015,2.0,Number of Drug Overdose Deaths,1107,Missouri,2 2015
24899,MO,2015,1.0,Number of Drug Overdose Deaths,1108,Missouri,1 2015
24911,MO,2015,7.0,Number of Drug Overdose Deaths,1103,Missouri,7 2015
24919,MO,2015,6.0,Number of Drug Overdose Deaths,1116,Missouri,6 2015
24929,MO,2015,3.0,Number of Drug Overdose Deaths,1092,Missouri,3 2015
24945,MO,2015,5.0,Number of Drug Overdose Deaths,1093,Missouri,5 2015
24951,MO,2015,11.0,Number of Drug Overdose Deaths,1090,Missouri,11 2015
24969,MO,2015,10.0,Number of Drug Overdose Deaths,1071,Missouri,10 2015
24972,MO,2015,9.0,Number of Drug Overdose Deaths,1081,Missouri,9 2015
24991,MO,2016,4.0,Number of Drug Overdose Deaths,1150,Missouri,4 2016
25006,MO,2016,8.0,Number of Drug Overdose Deaths,1236,Missouri,8 2016
25011,MO,2016,12.0,Number of Drug Overdose Deaths,1386,Missouri,12 2016
25027,MO,2016,2.0,Number of Drug Overdose Deaths,1121,Missouri,2 2016
25042,MO,2016,1.0,Number of Drug Overdose Deaths,1096,Missouri,1 2016
25051,MO,2016,7.0,Number of Drug Overdose Deaths,1192,Missouri,7 2016
25066,MO,2016,6.0,Number of Drug Overdose Deaths,1157,Missouri,6 2016
25077,MO,2016,3.0,Number of Drug Overdose Deaths,1129,Missouri,3 2016
25088,MO,2016,5.0,Number of Drug Overdose Deaths,1147,Missouri,5 2016
25099,MO,2016,11.0,Number of Drug Overdose Deaths,1329,Missouri,11 2016
25113,MO,2016,10.0,Number of Drug Overdose Deaths,1288,Missouri,10 2016
25125,MO,2016,9.0,Number of Drug Overdose Deaths,1247,Missouri,9 2016
25138,MO,2017,4.0,Number of Drug Overdose Deaths,1403,Missouri,4 2017
25151,MO,2017,8.0,Number of Drug Overdose Deaths,1392,Missouri,8 2017
25163,MO,2017,12.0,Number of Drug Overdose Deaths,1398,Missouri,12 2017
25173,MO,2017,2.0,Number of Drug Overdose Deaths,1388,Missouri,2 2017
25187,MO,2017,1.0,Number of Drug Overdose Deaths,1394,Missouri,1 2017
25198,MO,2017,7.0,Number of Drug Overdose Deaths,1395,Missouri,7 2017
25205,MO,2017,6.0,Number of Drug Overdose Deaths,1403,Missouri,6 2017
25221,MO,2017,3.0,Number of Drug Overdose Deaths,1415,Missouri,3 2017
25234,MO,2017,5.0,Number of Drug Overdose Deaths,1403,Missouri,5 2017
25245,MO,2017,11.0,Number of Drug Overdose Deaths,1407,Missouri,11 2017
25256,MO,2017,10.0,Number of Drug Overdose Deaths,1428,Missouri,10 2017
25262,MO,2017,9.0,Number of Drug Overdose Deaths,1421,Missouri,9 2017
25280,MO,2018,4.0,Number of Drug Overdose Deaths,1440,Missouri,4 2018
25294,MO,2018,8.0,Number of Drug Overdose Deaths,1560,Missouri,8 2018
25307,MO,2018,12.0,Number of Drug Overdose Deaths,1635,Missouri,12 2018
25318,MO,2018,2.0,Number of Drug Overdose Deaths,1407,Missouri,2 2018
25330,MO,2018,1.0,Number of Drug Overdose Deaths,1397,Missouri,1 2018
25341,MO,2018,7.0,Number of Drug Overdose Deaths,1524,Missouri,7 2018
25354,MO,2018,6.0,Number of Drug Overdose Deaths,1495,Missouri,6 2018
25366,MO,2018,3.0,Number of Drug Overdose Deaths,1407,Missouri,3 2018
25379,MO,2018,5.0,Number of Drug Overdose Deaths,1455,Missouri,5 2018
25391,MO,2018,11.0,Number of Drug Overdose Deaths,1627,Missouri,11 2018
25398,MO,2018,10.0,Number of Drug Overdose Deaths,1598,Missouri,10 2018
25408,MO,2018,9.0,Number of Drug Overdose Deaths,1566,Missouri,9 2018
25420,MO,2019,4.0,Number of Drug Overdose Deaths,1647,Missouri,4 2019
25434,MO,2019,8.0,Number of Drug Overdose Deaths,1588,Missouri,8 2019
25450,MO,2019,12.0,Number of Drug Overdose Deaths,1603,Missouri,12 2019
25462,MO,2019,2.0,Number of Drug Overdose Deaths,1667,Missouri,2 2019
25466,MO,2019,1.0,Number of Drug Overdose Deaths,1664,Missouri,1 2019
25485,MO,2019,7.0,Number of Drug Overdose Deaths,1579,Missouri,7 2019
25498,MO,2019,6.0,Number of Drug Overdose Deaths,1582,Missouri,6 2019
25506,MO,2019,3.0,Number of Drug Overdose Deaths,1673,Missouri,3 2019
25523,MO,2019,5.0,Number of Drug Overdose Deaths,1635,Missouri,5 2019
25535,MO,2019,11.0,Number of Drug Overdose Deaths,1581,Missouri,11 2019
25544,MO,2019,10.0,Number of Drug Overdose Deaths,1584,Missouri,10 2019
25555,MO,2019,9.0,Number of Drug Overdose Deaths,1596,Missouri,9 2019
25571,MO,2020,4.0,Number of Drug Overdose Deaths,1749,Missouri,4 2020
25581,MO,2020,8.0,Number of Drug Overdose Deaths,1907,Missouri,8 2020
25592,MO,2020,12.0,Number of Drug Overdose Deaths,1915,Missouri,12 2020
25602,MO,2020,2.0,Number of Drug Overdose Deaths,1631,Missouri,2 2020
25619,MO,2020,1.0,Number of Drug Overdose Deaths,1597,Missouri,1 2020
25628,MO,2020,7.0,Number of Drug Overdose Deaths,1918,Missouri,7 2020
25642,MO,2020,6.0,Number of Drug Overdose Deaths,1897,Missouri,6 2020
25652,MO,2020,3.0,Number of Drug Overdose Deaths,1655,Missouri,3 2020
25663,MO,2020,5.0,Number of Drug Overdose Deaths,1834,Missouri,5 2020
25674,MO,2020,11.0,Number of Drug Overdose Deaths,1927,Missouri,11 2020
25685,MO,2020,10.0,Number of Drug Overdose Deaths,1917,Missouri,10 2020
25703,MO,2020,9.0,Number of Drug Overdose Deaths,1900,Missouri,9 2020
25715,MO,2021,4.0,Number of Drug Overdose Deaths,2000,Missouri,4 2021
25724,MO,2021,8.0,Number of Drug Overdose Deaths,2095,Missouri,8 2021
25733,MO,2021,12.0,Number of Drug Overdose Deaths,2195,Missouri,12 2021
25747,MO,2021,2.0,Number of Drug Overdose Deaths,1950,Missouri,2 2021
25758,MO,2021,1.0,Number of Drug Overdose Deaths,1946,Missouri,1 2021
25775,MO,2021,7.0,Number of Drug Overdose Deaths,2052,Missouri,7 2021
25786,MO,2021,6.0,Number of Drug Overdose Deaths,2039,Missouri,6 2021
25795,MO,2021,3.0,Number of Drug Overdose Deaths,1977,Missouri,3 2021
25810,MO,2021,5.0,Number of Drug Overdose Deaths,2014,Missouri,5 2021
25820,MO,2021,11.0,Number of Drug Overdose Deaths,2167,Missouri,11 2021
25834,MO,2021,10.0,Number of Drug Overdose Deaths,2141,Missouri,10 2021
25845,MO,2021,9.0,Number of Drug Overdose Deaths,2127,Missouri,9 2021
25853,MO,2022,4.0,Number of Drug Overdose Deaths,2167,Missouri,4 2022
25867,MO,2022,8.0,Number of Drug Overdose Deaths,2097,Missouri,8 2022
25876,MO,2022,2.0,Number of Drug Overdose Deaths,2203,Missouri,2 2022
25890,MO,2022,1.0,Number of Drug Overdose Deaths,2209,Missouri,1 2022
25901,MO,2022,7.0,Number of Drug Overdose Deaths,2117,Missouri,7 2022
25919,MO,2022,6.0,Number of Drug Overdose Deaths,2127,Missouri,6 2022
25927,MO,2022,3.0,Number of Drug Overdose Deaths,2196,Missouri,3 2022
25943,MO,2022,5.0,Number of Drug Overdose Deaths,2146,Missouri,5 2022
25949,MS,2015,4.0,Number of Drug Overdose Deaths,322,Mississippi,4 2015
25966,MS,2015,8.0,Number of Drug Overdose Deaths,348,Mississippi,8 2015
25969,MS,2015,12.0,Number of Drug Overdose Deaths,333,Mississippi,12 2015
25990,MS,2015,2.0,Number of Drug Overdose Deaths,302,Mississippi,2 2015
26003,MS,2015,1.0,Number of Drug Overdose Deaths,302,Mississippi,1 2015
26015,MS,2015,7.0,Number of Drug Overdose Deaths,343,Mississippi,7 2015
26023,MS,2015,6.0,Number of Drug Overdose Deaths,329,Mississippi,6 2015
26033,MS,2015,3.0,Number of Drug Overdose Deaths,307,Mississippi,3 2015
26049,MS,2015,5.0,Number of Drug Overdose Deaths,328,Mississippi,5 2015
26055,MS,2015,11.0,Number of Drug Overdose Deaths,325,Mississippi,11 2015
26073,MS,2015,10.0,Number of Drug Overdose Deaths,331,Mississippi,10 2015
26076,MS,2015,9.0,Number of Drug Overdose Deaths,337,Mississippi,9 2015
26095,MS,2016,4.0,Number of Drug Overdose Deaths,322,Mississippi,4 2016
26110,MS,2016,8.0,Number of Drug Overdose Deaths,313,Mississippi,8 2016
26115,MS,2016,12.0,Number of Drug Overdose Deaths,332,Mississippi,12 2016
26131,MS,2016,2.0,Number of Drug Overdose Deaths,335,Mississippi,2 2016
26146,MS,2016,1.0,Number of Drug Overdose Deaths,338,Mississippi,1 2016
26155,MS,2016,7.0,Number of Drug Overdose Deaths,319,Mississippi,7 2016
26170,MS,2016,6.0,Number of Drug Overdose Deaths,320,Mississippi,6 2016
26181,MS,2016,3.0,Number of Drug Overdose Deaths,334,Mississippi,3 2016
26192,MS,2016,5.0,Number of Drug Overdose Deaths,323,Mississippi,5 2016
26203,MS,2016,11.0,Number of Drug Overdose Deaths,334,Mississippi,11 2016
26217,MS,2016,10.0,Number of Drug Overdose Deaths,336,Mississippi,10 2016
26229,MS,2016,9.0,Number of Drug Overdose Deaths,327,Mississippi,9 2016
26242,MS,2017,4.0,Number of Drug Overdose Deaths,334,Mississippi,4 2017
26255,MS,2017,8.0,Number of Drug Overdose Deaths,315,Mississippi,8 2017
26267,MS,2017,12.0,Number of Drug Overdose Deaths,329,Mississippi,12 2017
26277,MS,2017,2.0,Number of Drug Overdose Deaths,323,Mississippi,2 2017
26291,MS,2017,1.0,Number of Drug Overdose Deaths,329,Mississippi,1 2017
26302,MS,2017,7.0,Number of Drug Overdose Deaths,327,Mississippi,7 2017
26309,MS,2017,6.0,Number of Drug Overdose Deaths,331,Mississippi,6 2017
26325,MS,2017,3.0,Number of Drug Overdose Deaths,327,Mississippi,3 2017
26338,MS,2017,5.0,Number of Drug Overdose Deaths,329,Mississippi,5 2017
26349,MS,2017,11.0,Number of Drug Overdose Deaths,330,Mississippi,11 2017
26360,MS,2017,10.0,Number of Drug Overdose Deaths,319,Mississippi,10 2017
26366,MS,2017,9.0,Number of Drug Overdose Deaths,318,Mississippi,9 2017
26384,MS,2018,4.0,Number of Drug Overdose Deaths,314,Mississippi,4 2018
26398,MS,2018,8.0,Number of Drug Overdose Deaths,325,Mississippi,8 2018
26411,MS,2018,12.0,Number of Drug Overdose Deaths,290,Mississippi,12 2018
26422,MS,2018,2.0,Number of Drug Overdose Deaths,337,Mississippi,2 2018
26434,MS,2018,1.0,Number of Drug Overdose Deaths,324,Mississippi,1 2018
26445,MS,2018,7.0,Number of Drug Overdose Deaths,308,Mississippi,7 2018
26458,MS,2018,6.0,Number of Drug Overdose Deaths,307,Mississippi,6 2018
26470,MS,2018,3.0,Number of Drug Overdose Deaths,327,Mississippi,3 2018
26483,MS,2018,5.0,Number of Drug Overdose Deaths,313,Mississippi,5 2018
26495,MS,2018,11.0,Number of Drug Overdose Deaths,299,Mississippi,11 2018
26502,MS,2018,10.0,Number of Drug Overdose Deaths,308,Mississippi,10 2018
26512,MS,2018,9.0,Number of Drug Overdose Deaths,315,Mississippi,9 2018
26524,MS,2019,4.0,Number of Drug Overdose Deaths,290,Mississippi,4 2019
26538,MS,2019,8.0,Number of Drug Overdose Deaths,330,Mississippi,8 2019
26554,MS,2019,12.0,Number of Drug Overdose Deaths,365,Mississippi,12 2019
26566,MS,2019,2.0,Number of Drug Overdose Deaths,273,Mississippi,2 2019
26570,MS,2019,1.0,Number of Drug Overdose Deaths,288,Mississippi,1 2019
26589,MS,2019,7.0,Number of Drug Overdose Deaths,333,Mississippi,7 2019
26602,MS,2019,6.0,Number of Drug Overdose Deaths,325,Mississippi,6 2019
26610,MS,2019,3.0,Number of Drug Overdose Deaths,285,Mississippi,3 2019
26627,MS,2019,5.0,Number of Drug Overdose Deaths,303,Mississippi,5 2019
26639,MS,2019,11.0,Number of Drug Overdose Deaths,347,Mississippi,11 2019
26648,MS,2019,10.0,Number of Drug Overdose Deaths,342,Mississippi,10 2019
26659,MS,2019,9.0,Number of Drug Overdose Deaths,335,Mississippi,9 2019
26675,MS,2020,4.0,Number of Drug Overdose Deaths,420,Mississippi,4 2020
26685,MS,2020,8.0,Number of Drug Overdose Deaths,491,Mississippi,8 2020
26696,MS,2020,12.0,Number of Drug Overdose Deaths,532,Mississippi,12 2020
26706,MS,2020,2.0,Number of Drug Overdose Deaths,397,Mississippi,2 2020
26723,MS,2020,1.0,Number of Drug Overdose Deaths,379,Mississippi,1 2020
26732,MS,2020,7.0,Number of Drug Overdose Deaths,462,Mississippi,7 2020
26746,MS,2020,6.0,Number of Drug Overdose Deaths,451,Mississippi,6 2020
26756,MS,2020,3.0,Number of Drug Overdose Deaths,399,Mississippi,3 2020
26767,MS,2020,5.0,Number of Drug Overdose Deaths,442,Mississippi,5 2020
26778,MS,2020,11.0,Number of Drug Overdose Deaths,522,Mississippi,11 2020
26789,MS,2020,10.0,Number of Drug Overdose Deaths,509,Mississippi,10 2020
26807,MS,2020,9.0,Number of Drug Overdose Deaths,497,Mississippi,9 2020
26819,MS,2021,4.0,Number of Drug Overdose Deaths,659,Mississippi,4 2021
26828,MS,2021,8.0,Number of Drug Overdose Deaths,693,Mississippi,8 2021
26837,MS,2021,12.0,Number of Drug Overdose Deaths,746,Mississippi,12 2021
26851,MS,2021,2.0,Number of Drug Overdose Deaths,596,Mississippi,2 2021
26862,MS,2021,1.0,Number of Drug Overdose Deaths,561,Mississippi,1 2021
26879,MS,2021,7.0,Number of Drug Overdose Deaths,695,Mississippi,7 2021
26890,MS,2021,6.0,Number of Drug Overdose Deaths,674,Mississippi,6 2021
26899,MS,2021,3.0,Number of Drug Overdose Deaths,628,Mississippi,3 2021
26914,MS,2021,5.0,Number of Drug Overdose Deaths,668,Mississippi,5 2021
26924,MS,2021,11.0,Number of Drug Overdose Deaths,737,Mississippi,11 2021
26938,MS,2021,10.0,Number of Drug Overdose Deaths,731,Mississippi,10 2021
26949,MS,2021,9.0,Number of Drug Overdose Deaths,713,Mississippi,9 2021
26957,MS,2022,4.0,Number of Drug Overdose Deaths,690,Mississippi,4 2022
26971,MS,2022,8.0,Number of Drug Overdose Deaths,653,Mississippi,8 2022
26980,MS,2022,2.0,Number of Drug Overdose Deaths,717,Mississippi,2 2022
26994,MS,2022,1.0,Number of Drug Overdose Deaths,743,Mississippi,1 2022
27005,MS,2022,7.0,Number of Drug Overdose Deaths,660,Mississippi,7 2022
27023,MS,2022,6.0,Number of Drug Overdose Deaths,685,Mississippi,6 2022
27031,MS,2022,3.0,Number of Drug Overdose Deaths,718,Mississippi,3 2022
27047,MS,2022,5.0,Number of Drug Overdose Deaths,694,Mississippi,5 2022
27053,MT,2015,4.0,Number of Drug Overdose Deaths,126,Montana,4 2015
27070,MT,2015,8.0,Number of Drug Overdose Deaths,121,Montana,8 2015
27073,MT,2015,12.0,Number of Drug Overdose Deaths,131,Montana,12 2015
27094,MT,2015,2.0,Number of Drug Overdose Deaths,125,Montana,2 2015
27107,MT,2015,1.0,Number of Drug Overdose Deaths,121,Montana,1 2015
27119,MT,2015,7.0,Number of Drug Overdose Deaths,128,Montana,7 2015
27127,MT,2015,6.0,Number of Drug Overdose Deaths,132,Montana,6 2015
27137,MT,2015,3.0,Number of Drug Overdose Deaths,129,Montana,3 2015
27153,MT,2015,5.0,Number of Drug Overdose Deaths,135,Montana,5 2015
27159,MT,2015,11.0,Number of Drug Overdose Deaths,128,Montana,11 2015
27177,MT,2015,10.0,Number of Drug Overdose Deaths,126,Montana,10 2015
27180,MT,2015,9.0,Number of Drug Overdose Deaths,125,Montana,9 2015
27199,MT,2016,4.0,Number of Drug Overdose Deaths,128,Montana,4 2016
27214,MT,2016,8.0,Number of Drug Overdose Deaths,130,Montana,8 2016
27219,MT,2016,12.0,Number of Drug Overdose Deaths,114,Montana,12 2016
27235,MT,2016,2.0,Number of Drug Overdose Deaths,120,Montana,2 2016
27250,MT,2016,1.0,Number of Drug Overdose Deaths,126,Montana,1 2016
27259,MT,2016,7.0,Number of Drug Overdose Deaths,127,Montana,7 2016
27274,MT,2016,6.0,Number of Drug Overdose Deaths,121,Montana,6 2016
27285,MT,2016,3.0,Number of Drug Overdose Deaths,125,Montana,3 2016
27296,MT,2016,5.0,Number of Drug Overdose Deaths,123,Montana,5 2016
27307,MT,2016,11.0,Number of Drug Overdose Deaths,120,Montana,11 2016
27321,MT,2016,10.0,Number of Drug Overdose Deaths,120,Montana,10 2016
27333,MT,2016,9.0,Number of Drug Overdose Deaths,123,Montana,9 2016
27346,MT,2017,4.0,Number of Drug Overdose Deaths,125,Montana,4 2017
27359,MT,2017,8.0,Number of Drug Overdose Deaths,117,Montana,8 2017
27371,MT,2017,12.0,Number of Drug Overdose Deaths,118,Montana,12 2017
27381,MT,2017,2.0,Number of Drug Overdose Deaths,131,Montana,2 2017
27395,MT,2017,1.0,Number of Drug Overdose Deaths,119,Montana,1 2017
